id	language_name
80082	English
152393	English
110457	English
178189	English
325712	English
317198	English
84105	English
286987	English
286987	Deutsch
271954	Deutsch
271954	Türkçe
54330	한국어/조선말
129119	Türkçe
328480	English
284250	
284250	Türkçe
284250	ελληνικά
82655	English
325134	Türkçe
159109	English
354216	English
376358	
174751	English
45098	한국어/조선말
57718	English
132873	Deutsch
132873	English
333360	English
370665	हिन्दी
333596	English
331190	English
299553	English
360055	English
336313	English
296244	
256959	Português
127363	English
28859	English
168379	Español
329440	English
41518	हिन्दी
277934	Türkçe
141901	Türkçe
94555	한국어/조선말
46494	English
50669	English
242354	English
39436	Italiano
277968	Français
277968	Deutsch
127894	Français
127894	Pусский
37460	हिन्दी
26379	हिन्दी
27621	English
102632	हिन्दी
279973	English
210408	Türkçe
291157	हिन्दी
275269	हिन्दी
283589	हिन्दी
258100	English
30117	English
86068	English
313628	한국어/조선말
138038	English
43856	Français
43856	English
118026	日本語
284050	Español
105991	普通话
287497	български език
320420	
77194	日本語
77855	Polski
77855	Español
48661	日本語
204755	日本語
16075	English
74842	日本語
122198	English
122198	Français
122198	Deutsch
122198	Português
173928	Português
24154	Français
24154	日本語
59297	日本語
254277	
321191	한국어/조선말
349176	日本語
374883	suomi
350554	
325173	English
118236	English
118236	Español
124122	English
49719	English
198667	English
198667	Deutsch
197053	Deutsch
197053	Português
113700	English
83119	English
16912	English
16912	Français
16912	Deutsch
16912	Polski
225834	English
86942	English
74884	Deutsch
60181	Français
143355	Bosanski
143355	Hrvatski
29982	English
360626	
215408	Español
215408	English
362703	
362703	English
362703	Español
289190	English
54657	తెలుగు
54657	हिन्दी
54657	English
347767	Español
57393	English
67339	广州话 / 廣州話
253353	English
32643	English
31237	English
342502	English
55949	English
222932	English
103851	
243442	Italiano
196398	Français
267310	Deutsch
267310	English
256735	English
5953	English
5953	Français
266249	
354105	Français
258384	Français
259325	English
61046	English
159849	English
193321	English
371759	English
288463	English
288463	Français
115547	English
333675	English
272548	English
140229	Deutsch
140229	Pусский
140229	Français
361671	English
245697	Deutsch
294825	English
61662	Français
31343	Français
150049	Français
13713	Français
347155	
38883	Français
322317	Pусский
236570	English
84782	Pусский
277631	English
329407	English
135307	Français
212753	English
358238	English
376823	
303665	English
104041	English
86232	English
139712	Deutsch
106739	
372113	
150054	العربية
321974	English
80970	Français
253150	English
137333	English
371492	Français
340401	Deutsch
273167	English
71445	English
293006	English
293006	Deutsch
377206	English
249926	English
72054	Dansk
86987	Norsk
86987	svenska
89877	Dansk
270724	普通话
286687	한국어/조선말
76764	English
151687	
279006	
284467	English
180813	English
356994	
198890	ελληνικά
315880	English
340176	日本語
361854	Deutsch
173056	English
173056	日本語
23382	English
23382	Français
286697	
85696	English
92189	English
220075	한국어/조선말
53766	
130275	
124527	English
155336	
85611	English
3025	English
76817	Deutsch
187442	Español
345875	English
279997	English
279997	Deutsch
85032	日本語
313985	
68184	English
40768	
253304	ελληνικά
79997	Polski
50526	Polski
50526	English
77600	
79516	English
79516	日本語
79516	Português
79516	Español
360627	English
36620	Polski
26314	Polski
176535	Polski
74921	Polski
153266	Polski
153266	English
78326	Polski
58553	Polski
36626	Deutsch
36626	Polski
31855	Polski
13274	日本語
16907	日本語
209385	Italiano
209385	Polski
36377	Polski
144942	English
144942	Magyar
176037	
329550	Polski
38941	Polski
282768	
90909	
93862	English
152388	English
85434	Español
169009	English
285011	English
110372	English
48431	
108246	
133255	English
63654	தமிழ்
71918	తెలుగు
106495	English
54242	English
190183	English
165462	
156981	English
193439	English
257907	English
267483	English
284514	Español
351145	Français
351145	Italiano
351145	Español
38057	English
38057	普通话
113843	English
218221	日本語
339790	English
126423	English
322400	English
153444	Français
184819	Français
84248	Français
42690	Français
42690	Deutsch
115162	Français
5067	Français
84035	
76777	Français
76775	Français
76772	Français
147360	Français
147360	Deutsch
4709	Français
68754	Français
43462	Français
46184	English
116712	English
64418	Français
92254	Français
169479	Français
105549	Français
47612	Français
92413	Français
214600	
348678	فارسی
348678	Português
348678	svenska
238985	English
55873	English
55873	Pусский
163312	Polski
352024	
67018	English
67018	Français
24041	Deutsch
134409	English
334878	Français
173080	English
46695	
84951	English
57845	English
79500	English
47360	English
47363	English
28920	English
359807	Português
56589	Français
259835	Italiano
373355	English
373355	日本語
373355	한국어/조선말
373451	English
326094	English
276905	English
323675	English
312669	English
377565	ελληνικά
53301	
47367	Italiano
59264	
27069	English
27069	Deutsch
366924	English
27748	普通话
256102	Bahasa melayu
85268	English
320005	Pусский
211845	English
136716	English
204269	English
79911	English
309968	English
276898	
217587	English
158431	English
46442	Deutsch
53290	Nederlands
53290	English
53290	Français
53290	Deutsch
53290	Italiano
53290	日本語
187633	Italiano
211139	Italiano
211139	Español
95838	Italiano
274817	日本語
3692	Italiano
73477	Italiano
112570	Italiano
56083	Português
43036	Français
67083	English
87943	English
162505	Español
63318	Français
85729	Pусский
255396	English
319888	English
319888	Deutsch
319888	Norsk
375290	العربية
375290	हिन्दी
375290	
376047	हिन्दी
145373	Italiano
145379	
74197	Italiano
149691	Italiano
149691	Español
150708	
222619	English
26703	English
264036	
104081	Español
64462	Español
65795	English
65795	Français
65795	Español
161024	Español
35411	Español
109690	Español
222030	Español
222030	English
42107	English
331962	English
27428	한국어/조선말
273973	
301729	English
224885	
165718	日本語
329805	Français
83617	Magyar
276883	English
320181	English
283710	日本語
29351	Italiano
255575	
127468	Español
291154	English
291154	हिन्दी
261815	English
44554	广州话 / 廣州話
44554	English
273899	English
337029	English
345235	한국어/조선말
345235	普通话
336807	Français
70412	日本語
38268	日本語
35021	Polski
301744	Italiano
301744	Pусский
97666	Pусский
220029	English
157293	हिन्दी
187737	
220176	한국어/조선말
377136	
156220	English
67198	English
333387	English
362057	English
353378	English
300792	English
348069	English
40700	日本語
323435	English
360030	English
378092	English
378263	
291851	English
50938	ภาษาไทย
117316	עִבְרִית
117316	العربية
117316	Deutsch
117316	English
117316	Français
352156	English
38677	తెలుగు
25366	English
340243	English
139777	Français
378350	suomi
281968	Français
281968	Italiano
333658	Français
224243	English
321258	English
343795	English
343795	Português
119586	English
339547	English
285697	Português
138022	
270357	
340255	English
48242	Español
29695	English
217471	
87737	English
44563	Español
268350	
334146	
346170	English
346170	Deutsch
72790	Deutsch
279096	English
145385	
111561	English
155556	English
275477	English
243794	English
335778	English
15391	العربية
15391	English
83001	English
373472	English
329004	English
76851	English
235450	English
58500	English
376530	English
376530	қазақ
365065	English
67844	
334918	Français
345775	Dansk
345775	Nederlands
345775	Français
114284	
116306	
93521	No Language
63505	English
170934	
96715	English
340357	English
169721	English
364116	English
197785	English
291870	English
84728	English
379297	English
21266	Dansk
21266	English
137533	English
214105	עִבְרִית
364427	Pусский
333377	English
1998	English
1998	Français
1998	Italiano
1998	
68555	日本語
50124	Français
50124	Italiano
77294	Pусский
159514	Deutsch
159514	Nederlands
335051	Italiano
320302	Italiano
300673	English
18874	日本語
347495	
171902	Français
171902	Deutsch
11089	Español
11089	Deutsch
301325	English
301325	Español
367536	English
367536	Français
270397	
374142	suomi
374142	English
315055	suomi
42588	English
10626	Deutsch
376681	தமிழ்
376681	हिन्दी
376681	English
376681	বাংলা
53074	Español
136296	
47717	ελληνικά
58396	
344277	English
344277	Italiano
63766	Français
83831	English
265531	English
350505	English
41924	Español
210609	English
253020	Italiano
253020	Português
360799	English
360799	Italiano
48180	English
35025	Français
201643	
169634	Український
39253	Pусский
62738	Pусский
293122	English
293122	Український
293122	Pусский
40356	ภาษาไทย
317723	Română
122052	
334531	English
116714	Español
248268	English
339408	English
174369	
18174	English
96828	English
337960	English
46821	Português
380841	
12831	English
191465	
380864	suomi
22316	हिन्दी
46430	हिन्दी
166253	हिन्दी
20916	हिन्दी
142631	
210068	हिन्दी
232795	
39837	हिन्दी
82575	हिन्दी
64880	हिन्दी
362100	
305819	
25801	
215797	English
205221	English
356057	
266038	हिन्दी
135713	English
43735	
298986	Italiano
333888	Italiano
332709	Italiano
18230	English
44566	हिन्दी
351072	اردو
277528	English
277528	Deutsch
296096	English
378385	English
378385	Deutsch
378385	Português
336669	Español
372315	English
338803	한국어/조선말
324289	English
280617	English
135097	English
170292	English
348089	English
348089	Italiano
250902	English
63378	తెలుగు
55283	తెలుగు
336663	Français
336663	فارسی
17720	English
335031	
42526	English
76200	Français
346651	English
316000	English
263341	English
146198	English
205584	English
336808	Català
336808	Deutsch
336808	Latin
336808	Português
336808	Español
376869	हिन्दी
323677	English
367493	English
296879	
333371	English
267860	English
269149	English
279641	English
258363	English
258363	Español
318850	English
378200	English
267193	English
287284	English
361263	English
367513	English
380565	English
20051	English
24569	English
17276	English
24571	English
60867	Pусский
60867	Lietuvikai
262199	
19297	English
312804	English
19252	English
36718	Français
29114	English
56418	العربية
56418	Deutsch
56418	Español
62717	Português
202140	Italiano
324978	svenska
200548	isiZulu
200548	English
200548	Afrikaans
206292	Español
24654	English
51309	English
169798	
98048	
209251	Română
209251	Español
73565	English
348674	العربية
348674	Dansk
348674	English
164443	English
164443	Deutsch
